k,theta,eyevectorX,eyevectorY,eyevectorZ,truthvectorX,truthvectorY,truthvectorZ1,2.226774,-0.3726515,0.3897803,0.8421414,-10.02666,9.915539,20.38461
1,2.815985,-0.3643742,0.386182,0.8474048,-10.02542,9.916119,20.38945
1,2.822027,-0.3642051,0.3863153,0.8474167,-10.02541,9.916171,20.38946
1,2.829508,-0.364002,0.3864462,0.8474443,-10.02535,9.91624,20.39004
1,2.805818,-0.3644066,0.3864492,0.8472691,-10.02535,9.916311,20.38977
1,2.799322,-0.3645566,0.3863774,0.8472373,-10.02535,9.916394,20.38954
1,2.78488,-0.3649371,0.3861058,0.8471973,-10.02536,9.916415,20.38956
1,2.788603,-0.3654318,0.3850419,0.8474682,-10.02534,9.916474,20.38921
1,2.71815,-0.367364,0.3837362,0.847225,-10.02531,9.916479,20.38906
1,2.720381,-0.3674082,0.3835982,0.8472683,-10.02529,9.916488,20.38894
1,2.701898,-0.3680924,0.3829849,0.8472489,-10.02527,9.916492,20.38878
1,2.708194,-0.3680221,0.3829203,0.8473086,-10.02526,9.916504,20.38867
1,2.714835,-0.3679445,0.3828663,0.8473666,-10.02529,9.916524,20.38856
1,2.716565,-0.3679835,0.3827558,0.8473996,-10.02531,9.916561,20.38854
1,2.713898,-0.367781,0.3831773,0.8472971,-10.02535,9.916576,20.38853
1,2.739097,-0.3662765,0.3850938,0.8470799,-10.02532,9.91656,20.38787
1,2.738954,-0.3662428,0.385165,0.8470621,-10.02532,9.916552,20.38782
1,2.740597,-0.3661026,0.3853817,0.8470241,-10.02532,9.916606,20.38773
1,2.731225,-0.366101,0.3856837,0.8468873,-10.02531,9.91664,20.38778
1,2.724623,-0.3661488,0.3858136,0.8468075,-10.02528,9.91667,20.38767
1,2.77904,-0.3650794,0.3860907,0.8471429,-10.02528,9.916655,20.38778
1,2.839315,-0.3639325,0.3863332,0.8475257,-10.02529,9.916607,20.38823
1,2.852178,-0.3636658,0.3864297,0.8475962,-10.02524,9.916643,20.38828
1,2.952406,-0.3630388,0.38431,0.8488278,-10.02523,9.916705,20.38827
1,3.008368,-0.3629486,0.3827029,0.8495921,-10.02525,9.91671,20.38832
1,3.111057,-0.3636031,0.3786087,0.8511453,-10.02525,9.916713,20.3884
1,3.133004,-0.3635488,0.3780865,0.8514005,-10.02527,9.916695,20.3884
1,3.17015,-0.3632945,0.3774568,0.8517885,-10.02528,9.916668,20.38843
1,3.1794,-0.3632143,0.3773301,0.8518788,-10.02525,9.916663,20.38835
1,3.199778,-0.3629491,0.3771586,0.8520677,-10.02518,9.916685,20.38879
1,3.20534,-0.3629236,0.3770465,0.8521281,-10.02516,9.916663,20.38873
1,3.224522,-0.3631426,0.3762132,0.8524032,-10.02516,9.916639,20.38868
1,3.292475,-0.3576158,0.3835709,0.8514601,-10.02514,9.916599,20.38853
1,3.32849,-0.3563684,0.3848868,0.8513893,-10.02515,9.916569,20.3886
1,3.431537,-0.3537705,0.3868539,0.8515812,-10.02513,9.916545,20.3884
1,3.437865,-0.3536745,0.386839,0.8516278,-10.02516,9.916526,20.38831
1,3.459268,-0.3535115,0.3863785,0.8519045,-10.02517,9.916505,20.38839
1,3.437409,-0.3542994,0.3854177,0.8520124,-10.02518,9.916477,20.38828
1,3.443328,-0.3542849,0.3852487,0.8520949,-10.02514,9.916463,20.38778
1,3.490539,-0.3534451,0.3853511,0.8523973,-10.02516,9.916446,20.38791
1,3.512682,-0.3532124,0.3850485,0.8526304,-10.02514,9.916458,20.38779
1,3.504367,-0.3534964,0.3847164,0.8526626,-10.02516,9.91644,20.38812
1,3.506768,-0.3532966,0.3850651,0.852588,-10.02513,9.916449,20.38807
1,3.518251,-0.3529935,0.3853088,0.8526036,-10.02513,9.916492,20.38816
1,3.53679,-0.3531899,0.3841886,0.8530276,-10.02509,9.916552,20.38816
1,3.508666,-0.3548592,0.381753,0.8534282,-10.02508,9.916612,20.38811
1,3.506098,-0.3553817,0.3808481,0.853615,-10.02504,9.916625,20.38789
1,3.472205,-0.3564088,0.3800428,0.8535457,-10.02501,9.916676,20.38768
1,3.494576,-0.3570676,0.378201,0.8540882,-10.02473,9.916704,20.38764
1,3.480428,-0.3571514,0.3784876,0.8539262,-10.02469,9.916759,20.38738
1,3.45349,-0.3573268,0.3789814,0.8536338,-10.0243,9.916785,20.38725
1,3.441109,-0.3568562,0.3801879,0.8532941,-10.02414,9.916814,20.38708
1,3.445317,-0.3567185,0.3803015,0.853301,-10.02401,9.916855,20.38698
1,3.451165,-0.3560063,0.3814271,0.8530961,-10.0239,9.916889,20.38692
1,3.449349,-0.3559136,0.3816451,0.8530373,-10.02345,9.916915,20.38662
1,3.426456,-0.3554038,0.3834218,0.8524529,-10.02314,9.916908,20.38614
1,3.382056,-0.3559458,0.3838519,0.852033,-10.02297,9.916878,20.38592
1,3.32849,-0.3564962,0.3845873,0.8514711,-10.02275,9.916897,20.38567
1,3.306182,-0.3565795,0.3851967,0.8511607,-10.0226,9.916872,20.38569
1,3.292058,-0.356588,0.3856873,0.850935,-10.02243,9.916805,20.38545
1,3.277456,-0.3566605,0.3860645,0.8507335,-10.02226,9.91678,20.38526
1,3.272793,-0.356749,0.3860085,0.8507218,-10.02225,9.916743,20.38589
1,3.268364,-0.3569632,0.3857026,0.8507707,-10.02216,9.916676,20.3858
1,3.259606,-0.3572284,0.3854483,0.8507747,-10.02209,9.916619,20.38564
1,3.248416,-0.3576515,0.3849501,0.8508224,-10.02215,9.916583,20.38569
1,3.24184,-0.3578721,0.384724,0.850832,-10.0224,9.916558,20.38602
1,3.228406,-0.35823,0.3844664,0.8507978,-10.02272,9.916582,20.38623
1,3.191691,-0.358992,0.3841973,0.8505982,-10.02292,9.916564,20.38626
1,3.133004,-0.3599913,0.3842066,0.8501715,-10.02309,9.916578,20.38612
1,3.096297,-0.3605858,0.384264,0.8498935,-10.0235,9.916578,20.38677
1,3.089335,-0.3606521,0.3843689,0.849818,-10.02373,9.916586,20.38716
1,3.081531,-0.3607565,0.3844288,0.8497466,-10.02392,9.916574,20.38724
1,3.071158,-0.3609078,0.3844923,0.8496537,-10.02421,9.916625,20.3874
1,3.067395,-0.3609412,0.3845565,0.8496103,-10.0244,9.916709,20.3877
1,3.05127,-0.3611748,0.384641,0.8494728,-10.02467,9.916727,20.38793
1,3.045361,-0.3612421,0.3847162,0.8494102,-10.02481,9.91675,20.38798
1,3.036607,-0.3613191,0.3848576,0.8493134,-10.02503,9.916734,20.38829
1,3.034543,-0.3612887,0.3849925,0.8492652,-10.02518,9.916775,20.38838
1,3.035123,-0.3612567,0.3850552,0.8492503,-10.02529,9.916818,20.38816
1,3.014218,-0.3612001,0.3858961,0.8488926,-10.02539,9.916842,20.38831
1,3.012204,-0.3611919,0.3859906,0.8488532,-10.02546,9.916882,20.38825
1,3.007456,-0.3611585,0.3862334,0.8487569,-10.02558,9.916877,20.38827
1,3.005959,-0.3611628,0.3862801,0.8487338,-10.02564,9.916898,20.38839
1,2.988848,-0.3614322,0.3862932,0.8486132,-10.02552,9.91689,20.38877
1,2.988586,-0.361416,0.3863173,0.8486091,-10.02546,9.917025,20.38918
1,2.991467,-0.3613045,0.3864101,0.8486143,-10.02543,9.917063,20.39011
1,2.984194,-0.3614718,0.3863002,0.8485931,-10.02535,9.917154,20.39044
1,2.983275,-0.3615534,0.386153,0.8486254,-10.02542,9.917101,20.39061
1,2.980058,-0.361954,0.3853937,0.8487998,-10.02528,9.917225,20.39164
1,2.968606,-0.3637481,0.3823906,0.8493909,-10.02533,9.917199,20.39172
1,2.974864,-0.3637373,0.3822207,0.8494719,-10.02537,9.917148,20.39169
1,3.012854,-0.3630282,0.3823228,0.8497293,-10.02542,9.91707,20.39133
1,3.014348,-0.3630131,0.3822905,0.8497502,-10.02542,9.917049,20.39172
1,3.023362,-0.3628729,0.3822395,0.8498331,-10.02526,9.917102,20.39202
1,3.029184,-0.3626423,0.3824759,0.8498252,-10.02526,9.917053,20.39187
1,3.031186,-0.3624794,0.382715,0.8497869,-10.02526,9.917033,20.39164
1,3.034156,-0.3623417,0.3828648,0.8497782,-10.02521,9.917048,20.39181
1,3.066437,-0.3612961,0.383788,0.849807,-10.02502,9.917042,20.39147
1,3.076699,-0.3606921,0.3846184,0.8496881,-10.02484,9.91705,20.39136
1,3.08756,-0.3604193,0.3848062,0.8497189,-10.02487,9.917106,20.39124
1,3.097625,-0.3601037,0.3850716,0.8497325,-10.02465,9.917325,20.39169
1,3.108224,-0.3597794,0.3853777,0.8497311,-10.02451,9.917359,20.39123
1,3.119038,-0.3592338,0.3861183,0.8496256,-10.02431,9.917465,20.39177
1,3.162112,-0.3581842,0.3868167,0.8497511,-10.02416,9.917495,20.39207
1,3.181308,-0.3577242,0.3870957,0.8498178,-10.02393,9.917531,20.39255
1,3.16533,-0.358026,0.3870047,0.8497322,-10.02367,9.917486,20.39242
1,3.167803,-0.3579591,0.3870343,0.8497469,-10.02358,9.91748,20.39289
1,3.17558,-0.3578026,0.3870827,0.8497908,-10.02341,9.917436,20.39278
1,3.189053,-0.3574515,0.3873521,0.8498157,-10.02332,9.917455,20.39313
1,3.190648,-0.3573998,0.3873969,0.849817,-10.02327,9.917452,20.39344
1,3.189175,-0.3573912,0.3874484,0.8497972,-10.02321,9.91745,20.39387
1,3.175703,-0.3575307,0.3876291,0.8496562,-10.02317,9.917438,20.3942
1,3.157093,-0.35776,0.3878096,0.8494772,-10.02308,9.917349,20.39414
1,3.143359,-0.357972,0.3878326,0.8493774,-10.02306,9.91736,20.39442
1,3.11156,-0.3579621,0.3891374,0.8487846,-10.02303,9.917355,20.39451
1,3.092818,-0.3581424,0.3894478,0.8485661,-10.02298,9.917324,20.39462
1,3.096045,-0.3581914,0.3892279,0.8486463,-10.02276,9.917187,20.3934
1,3.098572,-0.3581657,0.3891927,0.8486733,-10.02266,9.917132,20.3931
1,3.100972,-0.3581478,0.3891577,0.8486969,-10.02258,9.917077,20.39256
1,3.104001,-0.3581358,0.3891144,0.8487218,-10.0225,9.917013,20.39132
1,3.10072,-0.3582639,0.3889575,0.8487397,-10.02245,9.916967,20.39069
1,3.091108,-0.3583981,0.38908,0.8486269,-10.02236,9.916928,20.38922
1,3.066693,-0.3587054,0.38935,0.8483732,-10.0223,9.916925,20.38852
1,3.053514,-0.3588342,0.3896167,0.8481962,-10.02226,9.916902,20.38757
1,3.027956,-0.3591016,0.3900232,0.8478962,-10.0222,9.916913,20.38721
1,2.974206,-0.3596795,0.390869,0.8472616,-10.02213,9.916939,20.38614
1,2.91336,-0.3603483,0.3917727,0.8465597,-10.02202,9.916978,20.38568
1,2.917523,-0.3601446,0.3921715,0.8464617,-10.022,9.916968,20.38548
1,2.922953,-0.3600071,0.3923347,0.8464445,-10.02193,9.916968,20.385
1,2.9265,-0.3599387,0.3923776,0.8464538,-10.02193,9.917027,20.38478
1,2.942244,-0.3596518,0.3924414,0.8465461,-10.02196,9.917088,20.3852
1,2.947894,-0.3595263,0.3925316,0.8465576,-10.02195,9.917118,20.38533
1,2.932981,-0.3597165,0.3926573,0.8464186,-10.02205,9.917191,20.3861
1,2.926233,-0.3598244,0.3926362,0.8463824,-10.02214,9.91725,20.38683
1,2.867033,-0.3606789,0.3929415,0.8458769,-10.02218,9.917249,20.38715
1,2.866418,-0.3606268,0.3930745,0.8458373,-10.02233,9.91726,20.38834
1,2.868193,-0.3605635,0.3931497,0.8458294,-10.02243,9.917295,20.3891
1,2.826532,-0.3614499,0.3925281,0.8457397,-10.02245,9.917263,20.38938
1,2.832896,-0.3613346,0.3925181,0.8457937,-10.02258,9.917266,20.39036
1,2.906498,-0.3602832,0.3920774,0.8464463,-10.02262,9.917212,20.39061
1,2.90205,-0.3603673,0.3920234,0.8464355,-10.0227,9.917212,20.39115
1,2.911007,-0.360268,0.3918838,0.8465425,-10.02272,9.917143,20.39123
1,2.982028,-0.3589095,0.3924426,0.8468605,-10.02281,9.91714,20.3918
1,2.987472,-0.3588295,0.3923948,0.8469166,-10.02287,9.91713,20.39233
1,2.989306,-0.3588597,0.3922017,0.8469932,-10.02291,9.917124,20.39263
1,2.99284,-0.3588621,0.3920195,0.8470766,-10.02295,9.917089,20.39288
1,2.994279,-0.3588985,0.3918513,0.847139,-10.02288,9.917042,20.39261
1,3.012269,-0.3587117,0.3915846,0.8473414,-10.02282,9.917006,20.3919
1,3.020058,-0.3586444,0.391429,0.8474417,-10.02278,9.916989,20.39151
1,3.035897,-0.3583902,0.3914681,0.8475313,-10.02269,9.916967,20.39031
1,3.042145,-0.3582922,0.391484,0.8475654,-10.02261,9.916953,20.38968
1,3.04266,-0.3581869,0.3917818,0.8474722,-10.02255,9.916954,20.38903
1,3.049537,-0.3579861,0.3920622,0.8474274,-10.02245,9.916925,20.38843
1,3.050371,-0.3579009,0.3922688,0.8473678,-10.02242,9.916947,20.38846
1,3.106964,-0.3580123,0.3894289,0.8486297,-10.0224,9.916987,20.38852
1,3.248175,-0.3574982,0.3851902,0.8507782,-10.02237,9.916997,20.38838
1,3.296337,-0.3575448,0.3834182,0.8515587,-10.02237,9.917015,20.38854
1,3.29408,-0.3576583,0.3832535,0.8515851,-10.02241,9.917042,20.38902
1,3.184015,-0.3603001,0.3818157,0.8511173,-10.02243,9.917064,20.38947
1,3.145227,-0.3611605,0.3814698,0.8509077,-10.02245,9.917069,20.38971
1,3.112189,-0.3622718,0.3805255,0.8508581,-10.02248,9.917061,20.39032
1,3.096613,-0.3628134,0.3800705,0.8508307,-10.02252,9.917042,20.39061
1,3.099583,-0.3628031,0.3799911,0.8508706,-10.02255,9.917027,20.39097
1,3.086609,-0.3630737,0.3799149,0.8507892,-10.02259,9.917039,20.39126
1,3.07428,-0.3633007,0.3798903,0.8507032,-10.02262,9.917051,20.39147
1,3.057615,-0.3635696,0.3799236,0.8505735,-10.02265,9.917102,20.39176
1,3.052168,-0.3636173,0.3799921,0.8505225,-10.02269,9.917157,20.39221
1,3.012529,-0.3641417,0.3802665,0.8501754,-10.02272,9.917188,20.39254
1,2.983866,-0.3641314,0.3811001,0.8498065,-10.02271,9.917204,20.3928
1,2.978218,-0.3641854,0.3811729,0.8497507,-10.0227,9.917219,20.3929
1,3.01928,-0.3635525,0.3810213,0.8500896,-10.02273,9.91722,20.39314
1,3.009994,-0.3636425,0.3811426,0.8499967,-10.02273,9.917232,20.39306
1,3.017075,-0.3634738,0.3812166,0.8500357,-10.02273,9.917259,20.39316
1,3.021743,-0.3634152,0.3811723,0.8500807,-10.02273,9.917227,20.39329
1,2.986751,-0.3641788,0.3809239,0.8498652,-10.02267,9.917203,20.39313
1,2.987669,-0.3644069,0.3805262,0.8499456,-10.02265,9.917192,20.39303
1,2.988193,-0.3645964,0.3802037,0.8500086,-10.02267,9.91718,20.3931
1,2.966099,-0.3653138,0.3797049,0.8499236,-10.0227,9.917164,20.3927
1,2.939115,-0.3660764,0.379281,0.8497847,-10.02275,9.917147,20.39257
1,2.886087,-0.3673122,0.3788654,0.8494368,-10.02276,9.917133,20.39245
1,2.869421,-0.3676392,0.3788444,0.8493047,-10.0227,9.917105,20.39177
1,2.835451,-0.3681169,0.3790479,0.8490068,-10.02268,9.917068,20.39168
1,2.815499,-0.3683063,0.379296,0.8488139,-10.02263,9.917031,20.39167
1,2.795824,-0.3686298,0.3793536,0.8486477,-10.02255,9.917037,20.3913
1,2.770363,-0.3691476,0.3792727,0.8484588,-10.02245,9.917017,20.39116
1,2.781575,-0.369029,0.3791748,0.8485541,-10.02238,9.91703,20.39042
1,2.79176,-0.368932,0.379046,0.8486539,-10.0224,9.917052,20.39047
1,2.80135,-0.3688329,0.3789401,0.8487442,-10.02233,9.91705,20.39033
1,2.81807,-0.3686641,0.3787553,0.8489,-10.02229,9.917064,20.38999
1,2.813273,-0.368811,0.3786692,0.8488746,-10.02226,9.917076,20.39001
1,2.809931,-0.3689553,0.3785535,0.8488635,-10.02226,9.917084,20.38995
1,2.810488,-0.3689307,0.3785788,0.8488629,-10.02224,9.917082,20.38983
1,2.812716,-0.3688387,0.3786531,0.8488697,-10.02224,9.917068,20.38972
1,2.809234,-0.3688552,0.378719,0.8488332,-10.02225,9.917078,20.3898
1,2.807631,-0.3688644,0.3787459,0.8488172,-10.02229,9.917092,20.3899
1,2.802258,-0.3689274,0.3787901,0.8487701,-10.02231,9.917087,20.39004
1,2.787339,-0.3691681,0.3788321,0.8486467,-10.02234,9.917084,20.39014
1,2.784458,-0.3692163,0.3788327,0.8486254,-10.02239,9.917089,20.3904
1,2.778476,-0.3693108,0.3788481,0.8485774,-10.02239,9.917082,20.39052
1,2.778899,-0.369328,0.3788089,0.8485875,-10.02241,9.917074,20.3907
1,2.781434,-0.3693349,0.3787244,0.8486221,-10.02244,9.917078,20.39102
1,2.783052,-0.3693482,0.3786648,0.848643,-10.02244,9.917056,20.39103
1,2.810628,-0.3696784,0.377516,0.8490109,-10.02244,9.917034,20.39094
1,2.810976,-0.3701969,0.3768257,0.8490917,-10.02246,9.917028,20.39078
1,2.867101,-0.3695387,0.3763071,0.8496082,-10.02248,9.91705,20.39089
1,2.874193,-0.3694173,0.3762983,0.8496649,-10.02248,9.917076,20.39082
1,2.876031,-0.3693825,0.3762972,0.8496806,-10.02246,9.917109,20.39078
1,2.878956,-0.3692435,0.3764162,0.8496883,-10.02242,9.917108,20.3905
1,2.889883,-0.3690506,0.3764002,0.8497791,-10.0224,9.917142,20.39051
2,1.339107,0.0002918856,0.4582766,0.8888096,-0.02638366,9.915915,20.38539
2,1.439399,0.001215689,0.4597521,0.8880464,-0.02630407,9.915648,20.3859
2,1.436813,0.001220139,0.4597063,0.8880702,-0.02626094,9.915477,20.38594
2,1.431765,0.0007143529,0.4596605,0.8880944,-0.02627456,9.915378,20.38598
2,1.419273,0.000682648,0.4594497,0.8882035,-0.02618435,9.915263,20.38657
2,1.414577,0.0004520341,0.4593876,0.8882358,-0.02619328,9.915139,20.38678
2,1.484113,-0.000175436,0.4604882,0.8876658,-0.02617344,9.915029,20.38701
2,1.504282,-0.0004033836,0.4608014,0.8875032,-0.02607305,9.914995,20.38735
2,1.499591,-0.0004963729,0.4607272,0.8875417,-0.0261173,9.914816,20.38728
2,1.463265,-0.0005443544,0.4601732,0.887829,-0.02624265,9.914883,20.38676
2,1.384798,-0.0008382763,0.458968,0.8884524,-0.02633679,9.914919,20.38635
2,1.149099,-0.004159036,0.4551138,0.8904235,-0.02640323,9.914881,20.38614
2,1.142952,-0.003877612,0.4550621,0.8904513,-0.02645808,9.915052,20.38589
2,1.187291,-0.002607701,0.4558796,0.8900377,-0.02651799,9.915111,20.3857
2,1.215631,-0.003251276,0.4562788,0.8898309,-0.02657953,9.915155,20.38551
2,1.255386,-0.004171502,0.4568068,0.8895562,-0.02661118,9.91525,20.38532
2,1.262071,-0.004241931,0.456903,0.8895064,-0.02662774,9.915254,20.3852
2,1.263156,-0.004596065,0.456875,0.889519,-0.02663546,9.915256,20.38504
2,1.246626,-0.004472983,0.4566395,0.8896406,-0.02661361,9.915346,20.38492
2,1.242853,-0.0044649,0.4565919,0.8896651,-0.02662608,9.915375,20.38476
2,1.26424,-0.005321942,0.4567862,0.8895606,-0.02666946,9.915425,20.38501
2,1.256632,-0.005492472,0.456641,0.8896341,-0.0267025,9.915446,20.3849
2,1.253982,-0.005581139,0.4565797,0.889665,-0.02675853,9.915482,20.38523
2,1.248822,-0.007542951,0.4560494,0.8899225,-0.02665807,9.915718,20.3854
2,1.211277,-0.00755119,0.4554437,0.8902326,-0.02614649,9.916633,20.38643
2,1.203823,-0.007562151,0.455317,0.8902972,-0.02593186,9.917199,20.38741
2,1.170359,-0.00869642,0.4544011,0.8907548,-0.02556587,9.918312,20.38938
2,1.131769,-0.008501733,0.4538272,0.8910491,-0.02550453,9.91853,20.3896
2,1.127091,-0.008707979,0.453669,0.8911278,-0.02519565,9.919489,20.39156
2,1.092174,-0.008643283,0.4530877,0.8914241,-0.02493618,9.920097,20.3931
2,1.086785,-0.008912875,0.4528894,0.8915222,-0.02477494,9.920456,20.39391
2,1.002492,-0.008269843,0.4517016,0.8921307,-0.0245874,9.920815,20.39485
2,1.003077,-0.008274449,0.4517098,0.8921266,-0.02446272,9.921153,20.3956
2,0.9950465,-0.008283387,0.451569,0.8921978,-0.02439807,9.921391,20.39618
2,0.9835745,-0.009841421,0.4506359,0.8926536,-0.02434863,9.92163,20.39663
2,0.9689425,-0.009860852,0.4503559,0.8927946,-0.02432685,9.921782,20.39697
2,0.9775878,-0.01268576,0.4486009,0.8936421,-0.02427942,9.922051,20.39746
2,1.023929,-0.01366544,0.4487467,0.8935545,-0.02430255,9.922096,20.39784
2,1.035521,-0.01387653,0.4488065,0.8935212,-0.02429799,9.922187,20.39824
2,1.018564,-0.01410931,0.4482037,0.8938201,-0.0243484,9.922053,20.39828
2,1.022782,-0.01423695,0.4481766,0.8938317,-0.02436291,9.921948,20.39831
2,1.014521,-0.01420276,0.448017,0.8939123,-0.0243758,9.921906,20.39844
2,1.017218,-0.01466545,0.4476022,0.8941126,-0.02439207,9.921866,20.39881
2,1.010269,-0.0146703,0.4474181,0.8942046,-0.02447253,9.921679,20.39894
2,1.004052,-0.01433066,0.4476227,0.8941077,-0.0245005,9.921641,20.39919
2,1.001906,-0.0143891,0.4475065,0.8941649,-0.02451266,9.921612,20.39942
2,0.901572,-0.01266751,0.4468921,0.8944982,-0.02460337,9.921499,20.39951
2,0.910857,-0.01280685,0.4469638,0.8944604,-0.02463105,9.921478,20.39982
2,0.9761857,-0.01320348,0.4480667,0.8939026,-0.02472077,9.921369,20.39957
2,0.9331415,-0.01297038,0.4473227,0.8942786,-0.02473979,9.921341,20.39948
2,0.861165,-0.0111922,0.4473276,0.8943002,-0.02481214,9.921205,20.39911
2,0.8607104,-0.01042259,0.4479032,0.8940213,-0.02480728,9.921171,20.39911
2,0.844183,-0.00990267,0.4479362,0.8940107,-0.02484147,9.9211,20.39894
2,0.8588898,-0.007711746,0.4494106,0.8932921,-0.0248372,9.921089,20.3989
2,0.861165,-0.007593957,0.4495072,0.8932445,-0.02483661,9.921095,20.39884
2,0.857978,-0.007799562,0.4493616,0.8933159,-0.02485537,9.921082,20.39877
2,0.8755867,-0.007849177,0.4496454,0.8931726,-0.02492177,9.921037,20.39868
2,0.8943809,-0.00847289,0.4496871,0.893146,-0.02495385,9.92101,20.39847
2,0.9093519,-0.008313334,0.450026,0.8929768,-0.02494054,9.921042,20.39852
2,0.9323022,-0.008645694,0.4502835,0.8928438,-0.02490393,9.921028,20.3982
2,0.9773876,-0.008758663,0.4510237,0.892469,-0.02489857,9.921031,20.39794
2,0.971967,-0.008445171,0.4510694,0.892449,-0.02488545,9.921013,20.39775
2,0.9596078,-0.008402617,0.4508814,0.8925443,-0.02485185,9.920977,20.3975
2,0.9650977,-0.008603673,0.4508853,0.8925405,-0.02484901,9.920931,20.39737
2,0.9765865,-0.009988423,0.4503988,0.8927716,-0.02484165,9.920919,20.3972
2,0.9841712,-0.009968558,0.4505541,0.8926935,-0.02482178,9.920899,20.39697
2,0.9753835,-0.01010754,0.4503182,0.8928109,-0.02484674,9.920893,20.39695
2,0.912574,-0.008639456,0.4499534,0.8930103,-0.02483888,9.920848,20.39676
2,0.8913127,-0.008418232,0.449682,0.8931491,-0.02482639,9.920819,20.39667
2,0.8956926,-0.008732679,0.4496095,0.8931825,-0.02484208,9.920811,20.39665
2,0.9149297,-0.009349722,0.4496343,0.8931638,-0.02485928,9.920809,20.39659
2,0.9323022,-0.009838324,0.4496821,0.8931345,-0.02487584,9.920812,20.39659
2,0.9293592,-0.009360105,0.4498889,0.8930355,-0.02490272,9.920824,20.39657
2,0.8954742,-0.01017871,0.4487812,0.8935837,-0.02493978,9.920808,20.39653
2,0.916639,-0.0105092,0.4489771,0.8934815,-0.0249516,9.920768,20.39643
2,0.9396197,-0.01095172,0.4491279,0.8934004,-0.02499208,9.920727,20.39648
