StartTime,NowTime,PathTime,hitrX,hitrY,hitrZ,hitlX,hitlY,hitlZ
12/4/2018 6:54:55 PM,25,00:00:03.2899702,25,-0.02981337,0.5114317,0.4213112,-0.007743146,-0.0495708,0.002109652,-0.9987383
12/4/2018 6:54:55 PM,39,00:00:03.3039338,39,-0.03007854,0.5115459,0.4211993,-0.007309626,-0.04928565,0.001471114,-0.9987569
12/4/2018 6:54:55 PM,48,00:00:03.3129091,48,-0.03019105,0.5115571,0.4211971,-0.00727917,-0.04918997,0.001172381,-0.9987622
12/4/2018 6:54:55 PM,60,00:00:03.3248769,60,-0.03031827,0.5115277,0.4212457,-0.007418467,-0.04910216,0.0008096456,-0.9987659
12/4/2018 6:54:55 PM,73,00:00:03.3378425,73,-0.030516,0.5114654,0.4213411,-0.007702499,-0.04899295,0.0002203881,-0.9987695
12/4/2018 6:54:55 PM,92,00:00:03.3567927,92,-0.03071338,0.511366,0.4214811,-0.008138682,-0.04890693,-0.0003942069,-0.9987701
12/4/2018 6:54:55 PM,106,00:00:03.3707549,106,-0.03097215,0.511253,0.4216429,-0.008630013,-0.04860904,-0.001046032,-0.9987801
12/4/2018 6:54:55 PM,117,00:00:03.3817242,117,-0.03112049,0.5111976,0.4217238,-0.008866459,-0.04828138,-0.001289991,-0.9987936
12/4/2018 6:54:55 PM,131,00:00:03.3956886,131,-0.03134567,0.5111066,0.4218546,-0.009247872,-0.04764602,-0.001549062,-0.9988203
12/4/2018 6:54:55 PM,146,00:00:03.4106478,146,-0.03155126,0.5110381,0.4219558,-0.009534092,-0.04702464,-0.001748626,-0.9988467
12/4/2018 6:54:55 PM,160,00:00:03.4246104,160,-0.03172018,0.5109868,0.4220327,-0.009748027,-0.04649452,-0.001895394,-0.9988692
12/4/2018 6:54:55 PM,174,00:00:03.4385733,174,-0.03181749,0.5109331,0.4221059,-0.009966134,-0.04609077,-0.001904223,-0.9988858
12/4/2018 6:54:55 PM,189,00:00:03.4535326,189,-0.0318212,0.5108641,0.4221892,-0.01024005,-0.04587525,-0.001754047,-0.9988931
12/4/2018 6:54:55 PM,201,00:00:03.4664988,201,-0.0317598,0.51078,0.4222851,-0.01057113,-0.04577888,-0.001484483,-0.9988946
12/4/2018 6:54:55 PM,215,00:00:03.4804614,215,-0.03165261,0.5106678,0.4224105,-0.01101243,-0.04576978,-0.001136963,-0.9988906
12/4/2018 6:54:55 PM,230,00:00:03.4954206,230,-0.03154211,0.5105445,0.4225485,-0.01149788,-0.04577441,-0.0007912701,-0.9988853
12/4/2018 6:54:55 PM,244,00:00:03.5093850,244,-0.03144591,0.5104548,0.4226474,-0.01184835,-0.04576598,-0.0004766027,-0.9988818
12/4/2018 6:54:55 PM,259,00:00:03.5243435,259,-0.0313468,0.5103871,0.4227195,-0.01210776,-0.04574396,-0.0001365829,-0.9988798
12/4/2018 6:54:55 PM,272,00:00:03.5373116,272,-0.03126072,0.5103249,0.4227859,-0.01234483,-0.04569007,0.0001867715,-0.9988794
12/4/2018 6:54:55 PM,287,00:00:03.5522694,287,-0.03117551,0.5102522,0.4228649,-0.0126232,-0.04559449,0.0005396757,-0.9988801
12/4/2018 6:54:55 PM,301,00:00:03.5662319,301,-0.03110584,0.5101591,0.4229693,-0.01298527,-0.04549127,0.0008428764,-0.99888
12/4/2018 6:54:55 PM,315,00:00:03.5801945,315,-0.03106059,0.5100451,0.4231007,-0.01343337,-0.04532597,0.001111044,-0.9988813
12/4/2018 6:54:55 PM,331,00:00:03.5961511,331,-0.0310315,0.5099123,0.4232557,-0.01395787,-0.04511861,0.001356262,-0.9988832
12/4/2018 6:54:55 PM,345,00:00:03.6101144,345,-0.0310258,0.5097632,0.4234318,-0.01455007,-0.04488827,0.001538863,-0.9988849
12/4/2018 6:54:55 PM,361,00:00:03.6260717,361,-0.03099644,0.509654,0.4235581,-0.01497894,-0.04471517,0.001761794,-0.9988859
12/4/2018 6:54:55 PM,373,00:00:03.6380410,373,-0.03093972,0.5095944,0.4236231,-0.01520427,-0.04456635,0.002066235,-0.9988886
12/4/2018 6:54:55 PM,388,00:00:03.6530002,388,-0.03089106,0.5095631,0.4236556,-0.01531475,-0.04436278,0.002393622,-0.9988952
12/4/2018 6:54:55 PM,401,00:00:03.6659643,401,-0.03086155,0.5095482,0.4236704,-0.01536132,-0.04414213,0.00267314,-0.9989036
12/4/2018 6:54:55 PM,415,00:00:03.6799272,415,-0.03081254,0.5095375,0.4236785,-0.01538982,-0.04397392,0.002976143,-0.9989097
12/4/2018 6:54:55 PM,431,00:00:03.6958864,431,-0.03073754,0.5095184,0.4236939,-0.01544974,-0.04386064,0.003320463,-0.9989127
12/4/2018 6:54:55 PM,445,00:00:03.7098486,445,-0.0306659,0.5095151,0.423691,-0.01544668,-0.04376236,0.003643659,-0.9989159
12/4/2018 6:54:55 PM,460,00:00:03.7248078,460,-0.03060723,0.5095158,0.4236847,-0.01542797,-0.04360951,0.003968609,-0.9989216
12/4/2018 6:54:55 PM,473,00:00:03.7377744,473,-0.0305524,0.5095457,0.4236441,-0.01528864,-0.04338157,0.004347285,-0.9989321
12/4/2018 6:54:55 PM,489,00:00:03.7537307,489,-0.03051618,0.5095928,0.4235851,-0.01507915,-0.0430412,0.004758312,-0.9989482
12/4/2018 6:54:55 PM,503,00:00:03.7676987,503,-0.03052398,0.5096384,0.423532,-0.01488073,-0.04263564,0.005073558,-0.998967
12/4/2018 6:54:55 PM,517,00:00:03.7816565,517,-0.03055326,0.5097009,0.423461,-0.01461674,-0.04219963,0.005343596,-0.998988
12/4/2018 6:54:55 PM,532,00:00:03.7966161,532,-0.03059518,0.5097901,0.4233595,-0.01424584,-0.04172563,0.005605827,-0.9990118
12/4/2018 6:54:55 PM,546,00:00:03.8105780,546,-0.03066547,0.5099034,0.4232319,-0.01378332,-0.04128385,0.005748705,-0.9990359
12/4/2018 6:54:55 PM,560,00:00:03.8245413,560,-0.03075289,0.5100404,0.4230776,-0.01322929,-0.04087086,0.005812978,-0.99906
12/4/2018 6:54:55 PM,573,00:00:03.8380155,573,-0.03084352,0.5102043,0.4228912,-0.0125671,-0.04047924,0.005852287,-0.9990842
12/4/2018 6:54:55 PM,588,00:00:03.8529758,588,-0.03093648,0.5103704,0.4227017,-0.0118959,-0.04010255,0.005871298,-0.9991075
12/4/2018 6:54:55 PM,604,00:00:03.8689332,604,-0.03100983,0.5105006,0.4225529,-0.01137187,-0.03987853,0.005825929,-0.9991229
12/4/2018 6:54:55 PM,616,00:00:03.8809002,616,-0.03106834,0.510626,0.422408,-0.01086928,-0.03979725,0.005713033,-0.9991323
12/4/2018 6:54:55 PM,632,00:00:03.8968678,632,-0.03110712,0.5107493,0.4222635,-0.01037407,-0.03979192,0.005604288,-0.9991384
12/4/2018 6:54:55 PM,646,00:00:03.9108212,646,-0.03112532,0.5108933,0.4220918,-0.009792544,-0.03985252,0.005514195,-0.9991424
12/4/2018 6:54:55 PM,661,00:00:03.9263282,661,-0.03110968,0.511031,0.4219244,-0.009233943,-0.04001049,0.005457962,-0.9991417
12/4/2018 6:54:55 PM,674,00:00:03.9392562,674,-0.03105206,0.5111685,0.4217527,-0.008672285,-0.04029279,0.005442058,-0.9991354
12/4/2018 6:54:55 PM,689,00:00:03.9542169,689,-0.03092265,0.5113009,0.4215801,-0.008125927,-0.04077623,0.005503742,-0.9991201
12/4/2018 6:54:55 PM,702,00:00:03.9671817,702,-0.03075622,0.5114001,0.4214437,-0.007710249,-0.0413267,0.005631077,-0.9991001
12/4/2018 6:54:55 PM,716,00:00:03.9811453,716,-0.03056058,0.5114839,0.421323,-0.007354247,-0.04192637,0.00581478,-0.9990768
12/4/2018 6:54:55 PM,732,00:00:03.9971027,732,-0.03035274,0.5115535,0.4212176,-0.007053239,-0.04252881,0.006035472,-0.9990521
12/4/2018 6:54:55 PM,745,00:00:04.0100671,745,-0.03013525,0.5116134,0.4211228,-0.006789903,-0.04313402,0.006285184,-0.9990265
12/4/2018 6:54:55 PM,761,00:00:04.0260321,761,-0.02993645,0.5116638,0.4210409,-0.006566286,-0.04368218,0.006517117,-0.9990026
12/4/2018 6:54:55 PM,776,00:00:04.0409844,776,-0.02972376,0.5117102,0.4209622,-0.006356312,-0.04423946,0.006787925,-0.9989777
12/4/2018 6:54:55 PM,791,00:00:04.0559440,791,-0.02943655,0.5117641,0.4208657,-0.006106358,-0.04497018,0.007170288,-0.9989439
12/4/2018 6:54:55 PM,802,00:00:04.0669155,802,-0.02913392,0.5118082,0.4207788,-0.005896505,-0.04578137,0.007538052,-0.9989057
12/4/2018 6:54:55 PM,818,00:00:04.0828732,818,-0.02883478,0.5118564,0.4206865,-0.005671566,-0.04664106,0.007855879,-0.9988647
12/4/2018 6:54:55 PM,831,00:00:04.0958384,831,-0.02857537,0.5119238,0.4205743,-0.005372209,-0.0474356,0.008096513,-0.998827
12/4/2018 6:54:55 PM,847,00:00:04.1117953,847,-0.02836045,0.5120149,0.4204375,-0.00498054,-0.0481431,0.008262532,-0.9987939
12/4/2018 6:54:55 PM,860,00:00:04.1247598,860,-0.02820667,0.5121081,0.4203047,-0.004583716,-0.04864893,0.008386827,-0.9987702
12/4/2018 6:54:55 PM,874,00:00:04.1387227,874,-0.02807468,0.5121987,0.4201773,-0.004196444,-0.04903316,0.008535964,-0.9987519
12/4/2018 6:54:55 PM,891,00:00:04.1556778,891,-0.02795231,0.5122862,0.4200544,-0.003816017,-0.04926707,0.008773752,-0.9987398
12/4/2018 6:54:55 PM,902,00:00:04.1666486,902,-0.02784477,0.5123766,0.4199295,-0.003421926,-0.04939575,0.009047043,-0.9987325
12/4/2018 6:54:55 PM,917,00:00:04.1816089,917,-0.02776025,0.5124877,0.4197814,-0.002941051,-0.04941101,0.009337983,-0.9987305
12/4/2018 6:54:55 PM,934,00:00:04.1985651,934,-0.02769995,0.5126336,0.4195927,-0.002315576,-0.04932727,0.009633092,-0.9987335
12/4/2018 6:54:55 PM,946,00:00:04.2105314,946,-0.02767024,0.5128063,0.4193738,-0.001579779,-0.04913929,0.009913548,-0.9987415
12/4/2018 6:54:55 PM,960,00:00:04.2254925,960,-0.02767033,0.5129563,0.4191863,-0.0009420947,-0.04889698,0.01013329,-0.998752
12/4/2018 6:54:55 PM,973,00:00:04.2384566,973,-0.02770336,0.5131135,0.4189934,-0.0002775674,-0.04857316,0.01030865,-0.9987664
12/4/2018 6:54:55 PM,987,00:00:04.2524191,987,-0.02774556,0.5132697,0.4188024,-0.0003808051,0.04825951,-0.01044448,0.9987802
12/4/2018 6:54:56 PM,1,00:00:04.2663813,1,-0.02777331,0.5133953,0.4186476,-0.0009091177,0.04807957,-0.01051633,0.9987878
12/4/2018 6:54:56 PM,16,00:00:04.2813409,16,-0.02772515,0.5135306,0.4184709,-0.001491459,0.04802841,-0.01074081,0.9987871
12/4/2018 6:54:56 PM,30,00:00:04.2953046,30,-0.02750786,0.5137184,0.4182059,-0.002332573,0.04811392,-0.01143039,0.9987738
12/4/2018 6:54:56 PM,46,00:00:04.3112615,46,-0.0271061,0.5139206,0.4178977,-0.003275634,0.04841053,-0.01257029,0.9987431
12/4/2018 6:54:56 PM,60,00:00:04.3252241,60,-0.02666144,0.5140882,0.4176255,-0.00407805,0.04893875,-0.01366345,0.9987
12/4/2018 6:54:56 PM,73,00:00:04.3379887,73,-0.02621328,0.5142617,0.4173425,-0.004904457,0.0496254,-0.0146437,0.9986485
12/4/2018 6:54:56 PM,89,00:00:04.3539461,89,-0.02578525,0.5144554,0.4170338,-0.005813607,0.05035935,-0.01552302,0.9985936
12/4/2018 6:54:56 PM,102,00:00:04.3669112,102,-0.02597417,0.5147196,0.4167196,-0.006858496,0.05077032,-0.01461191,0.9985799
12/4/2018 6:54:56 PM,116,00:00:04.3808745,116,-0.02611227,0.5150108,0.4163616,-0.008049851,0.05095873,-0.01405251,0.9985695
12/4/2018 6:54:56 PM,130,00:00:04.3948433,130,-0.02609869,0.5152912,0.4159945,-0.009248083,0.05106723,-0.01406053,0.9985534
12/4/2018 6:54:56 PM,146,00:00:04.4107966,146,-0.02620782,0.5155339,0.4156921,-0.01026337,0.05096914,-0.01381627,0.9985519
